"","site_code","year_min","year_max","X","unique.id","trt_year","trt_year.x","trt.xy","trt.x","trt_year.y","trt.y","year.xy","year.y","block","plot","plot.x","plot.y","site.year.id","site.year.id.x","site.year.id.y","year.x","SRE.L","SRE.G","SIE.L","SIE.G","CDE","SL","SG","SR","CE","x.func","y.func","x.rich","y.rich","c.rich","s.loss","s.gain","s.loss.n","year.y.m"
"140","bayr.de","0",4,3176,"bayr.de_0 bayr.de_3_NPK_0 NPK_3_2 2_16 16","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"2 2","16 16","16","16","bayr.de_0 bayr.de_3","bayr.de_0","bayr.de_3","0",-119.006666666667,95.9699999999999,28.542182299947,-5.15904330963147,141.043527676351,-90.4644843667197,90.8109566903684,-23.0366666666668,164.426666666666,178.51,319.9,21,10,7,14,3,-14,-1.78587625526401
"141","bayr.de","0",4,3192,"bayr.de_0 bayr.de_3_Control_0 Control_3_3 3_21 21","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"3 3","21 21","21","21","bayr.de_0 bayr.de_3","bayr.de_0","bayr.de_3","0",-164.861739130435,61.425,4.25522727305303,-44.9863713080169,-13.8671168346012,-160.606511857382,16.4386286919831,-103.436739130435,-54.5982608695651,315.985,157.95,23,18,11,12,7,-12,-1.78587625526401
"142","bayr.de","0",4,3208,"bayr.de_0 bayr.de_3_NPK_0 NPK_3_3 3_22 22","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"3 3","22 22","22","22","bayr.de_0 bayr.de_3","bayr.de_0","bayr.de_3","0",-215.013043478261,224.673076923077,33.0774839613318,-178.73741025641,262.349892850263,-181.935559516929,45.9356666666667,9.66003344481618,116.689966555184,290.9,417.25,23,13,6,17,7,-17,-1.78587625526401
"143","bayr.de","0",4,3224,"bayr.de_0 bayr.de_3_NPK_0 NPK_3_3 3_23 23","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"3 3","23 23","23","23","bayr.de_0 bayr.de_3","bayr.de_0","bayr.de_3","0",-117.264,154,16.1015651611747,-107.967142857143,293.681577695969,-101.162434838825,46.0328571428572,36.7360000000001,201.816,192.648,431.2,23,14,9,14,5,-14,-1.78587625526401
"144","bayr.de","0",4,3240,"bayr.de_0 bayr.de_3_Control_0 Control_3_3 3_26 26","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"3 3","26 26","26","26","bayr.de_0 bayr.de_3","bayr.de_0","bayr.de_3","0",-177.035130434783,15.66875,1.93170513200631,-15.64375,45.9404253027763,-175.103425302776,0.0250000000000004,-161.366380434783,32.2283804347827,254.488,125.35,23,8,7,16,1,-16,-1.78587625526401
"145","bayr.de","0",4,3368,"bayr.de_0 bayr.de_4_Control_0 Control_4_1 1_9 9","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"1 1","9 9","9","9","bayr.de_0 bayr.de_4","bayr.de_0","bayr.de_4","0",-224.444956521739,47.7154054054054,28.5373192962885,-14.4444594594595,-86.8057952069817,-195.907637225451,33.2709459459459,-176.729551116334,-72.7129353701527,368.731,119.288513513514,23,15,9,14,6,-14,-0.78587625526401
"146","bayr.de","0",4,3384,"bayr.de_0 bayr.de_4_NPK_0 NPK_4_1 1_10 10","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"1 1","10 10","10","10","bayr.de_0 bayr.de_4","bayr.de_0","bayr.de_4","0",-328.301105263158,264.615384615384,87.2329434459832,-150.856173974492,111.757451176282,-241.068161817174,113.759210640892,-63.6857206477735,48.1342206477731,445.5515,429.999999999999,19,13,5,14,8,-14,-0.78587625526401
"147","bayr.de","0",4,3400,"bayr.de_0 bayr.de_4_Control_0 Control_4_2 2_14 14","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"2 2","14 14","14","14","bayr.de_0 bayr.de_4","bayr.de_0","bayr.de_4","0",-135.668454545454,60.5947883875481,21.8845139389904,-43.276530255334,39.7193015718366,-113.783940606464,17.3182581322141,-75.0736661579064,18.327285255493,165.817,109.070619097587,22,9,4,18,5,-18,-0.78587625526401
"148","bayr.de","0",4,3416,"bayr.de_0 bayr.de_4_NPK_0 NPK_4_2 2_16 16","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"2 2","16 16","16","16","bayr.de_0 bayr.de_4","bayr.de_0","bayr.de_4","0",-102.005714285714,56.7542613636364,15.1759083957907,-22.0951704545455,100.677760435378,-86.8298058899236,34.6590909090909,-45.2514529220779,93.7584983766235,178.51,227.017045454546,21,12,9,12,3,-12,-0.78587625526401
"149","bayr.de","0",4,3432,"bayr.de_0 bayr.de_4_Control_0 Control_4_3 3_21 21","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"3 3","21 21","21","21","bayr.de_0 bayr.de_4","bayr.de_0","bayr.de_4","0",-178.600217391304,43.6333333333333,17.9869744160978,-28.4314465408805,-39.6736438172462,-160.613242975206,15.2018867924528,-134.966884057971,-50.1181159420289,315.985,130.9,23,15,10,13,5,-13,-0.78587625526401
"150","bayr.de","0",4,3448,"bayr.de_0 bayr.de_4_NPK_0 NPK_4_3 3_22 22","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"3 3","22 22","22","22","bayr.de_0 bayr.de_4","bayr.de_0","bayr.de_4","0",-177.069565217391,86.0600000000001,5.88322805537952,-58.5111783651143,67.8875155271263,-171.186337162012,27.5488216348858,-91.0095652173912,15.2595652173915,290.9,215.15,23,15,9,14,6,-14,-0.78587625526401
"151","bayr.de","0",4,3464,"bayr.de_0 bayr.de_4_NPK_0 NPK_4_3 3_23 23","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"3 3","23 23","23","23","bayr.de_0 bayr.de_4","bayr.de_0","bayr.de_4","0",-100.512,102.476470588235,0.776454345571832,-65.4211235810114,160.382198647204,-99.7355456544282,37.055347007224,1.96447058823533,95.7375294117648,192.648,290.35,23,17,11,12,6,-12,-0.78587625526401
"152","bayr.de","0",4,3480,"bayr.de_0 bayr.de_4_Control_0 Control_4_3 3_26 26","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"3 3","26 26","26","26","bayr.de_0 bayr.de_4","bayr.de_0","bayr.de_4","0",-177.035130434783,0,3.6306197399783,0,55.4018171599597,-173.404510694804,0,-177.035130434783,59.032436899938,254.488,136.485306465155,23,7,7,16,0,-16,-0.78587625526401
"153","bldr.us","0",8,3604,"bldr.us_0 bldr.us_1_NPK_0 NPK_1_1 1_7 7","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"1 1","7 7","7","7","bldr.us_0 bldr.us_1","bldr.us_0","bldr.us_1","0",-16.9166666666667,0,15.4166666666667,0,94.6849315068491,-1.5,0,-16.9166666666667,110.101598173516,101.5,194.684931506849,6,5,5,1,0,-1,-3.78587625526401
"154","bldr.us","0",8,3612,"bldr.us_0 bldr.us_1_Control_0 Control_1_1 1_10 10","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"1 1","10 10","10","10","bldr.us_0 bldr.us_1","bldr.us_0","bldr.us_1","0",-53.5714285714286,0,32.0367751060821,0,-29.1091821510918,-21.5346534653465,0,-53.5714285714286,2.92759295499027,125,74.3561643835617,7,4,4,3,0,-3,-3.78587625526401
"155","bldr.us","0",8,3620,"bldr.us_0 bldr.us_1_Control_0 Control_1_2 2_12 12","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"2 2","12 12","12","12","bldr.us_0 bldr.us_1","bldr.us_0","bldr.us_1","0",-67.5,0,58.1012658227848,0,124.227501300502,-9.39873417721519,0,-67.5,182.328767123287,157.5,272.328767123287,7,4,4,3,0,-3,-3.78587625526401
"156","bldr.us","0",8,3628,"bldr.us_0 bldr.us_1_NPK_0 NPK_1_2 2_17 17","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"2 2","17 17","17","17","bldr.us_0 bldr.us_1","bldr.us_0","bldr.us_1","0",-57.75,0,54.75,0,71.0631578947371,-3.00000000000001,0,-57.75,125.813157894737,154,222.063157894737,8,5,5,3,0,-3,-3.78587625526401
"157","bldr.us","0",8,3660,"bldr.us_0 bldr.us_2_NPK_0 NPK_2_1 1_7 7","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"1 1","7 7","7","7","bldr.us_0 bldr.us_2","bldr.us_0","bldr.us_2","0",-16.9166666666667,40.2857142857143,15.4166666666667,-39.818052594172,40.5323383084577,-1.5,0.46766169154229,23.3690476190476,16.1309523809524,101.5,141,6,7,5,1,2,-1,-2.78587625526401
"158","bldr.us","0",8,3668,"bldr.us_0 bldr.us_2_Control_0 Control_2_1 1_10 10","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"1 1","10 10","10","10","bldr.us_0 bldr.us_2","bldr.us_0","bldr.us_2","0",-35.7142857142857,24,16.0432686125756,-23.5831265508685,-21.7458563474213,-19.6710171017101,0.416873449131515,-11.7142857142857,-29.2857142857143,125,84,7,7,5,2,2,-2,-2.78587625526401
"159","bldr.us","0",8,3676,"bldr.us_0 bldr.us_2_Control_0 Control_2_2 2_12 12","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"2 2","12 12","12","12","bldr.us_0 bldr.us_2","bldr.us_0","bldr.us_2","0",-22.5,28.3333333333333,20.6012658227848,-27.9111479028698,-71.0234512532484,-1.89873417721519,0.422185430463571,5.83333333333333,-78.3333333333333,157.5,85,7,9,6,1,3,-1,-2.78587625526401
"160","bldr.us","0",8,3684,"bldr.us_0 bldr.us_2_NPK_0 NPK_2_2 2_17 17","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"2 2","17 17","17","17","bldr.us_0 bldr.us_2","bldr.us_0","bldr.us_2","0",-38.5,27.1666666666667,35.9615384615385,-26.7618653421634,-70.3663397860418,-2.53846153846154,0.40480132450331,-11.3333333333333,-61.1666666666667,154,81.5,8,9,6,2,3,-2,-2.78587625526401
"161","bldr.us","0",8,3716,"bldr.us_0 bldr.us_3_NPK_0 NPK_3_1 1_7 7","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"1 1","7 7","7","7","bldr.us_0 bldr.us_3","bldr.us_0","bldr.us_3","0",-33.8333333333333,0,31.5814536340852,0,48.2518796992481,-2.25187969924812,0,-33.8333333333333,79.8333333333333,101.5,147.5,6,4,4,2,0,-2,-1.78587625526401
"162","bldr.us","0",8,3724,"bldr.us_0 bldr.us_3_Control_0 Control_3_1 1_10 10","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"1 1","10 10","10","10","bldr.us_0 bldr.us_3","bldr.us_0","bldr.us_3","0",-35.7142857142857,0,16.0432686125756,0,33.1710171017104,-19.6710171017101,0,-35.7142857142857,49.214285714286,125,138.5,7,5,5,2,0,-2,-1.78587625526401
"163","bldr.us","0",8,3732,"bldr.us_0 bldr.us_3_Control_0 Control_3_2 2_12 12","Control_0 Control_3","Control_0","Control_Control","Control","Control_3","Control","0_3",3,"2 2","12 12","12","12","bldr.us_0 bldr.us_3","bldr.us_0","bldr.us_3","0",-22.5,0,16.5,0,-99.4999999999999,-6,0,-22.5,-82.9999999999999,157.5,52,7,6,6,1,0,-1,-1.78587625526401
"164","bldr.us","0",8,3740,"bldr.us_0 bldr.us_3_NPK_0 NPK_3_2 2_17 17","NPK_0 NPK_3","NPK_0","NPK_NPK","NPK","NPK_3","NPK","0_3",3,"2 2","17 17","17","17","bldr.us_0 bldr.us_3","bldr.us_0","bldr.us_3","0",-38.5,0,35.9615384615385,0,-16.461538461539,-2.53846153846154,0,-38.5,19.4999999999995,154,134.999999999999,8,6,6,2,0,-2,-1.78587625526401
"165","bldr.us","0",8,3772,"bldr.us_0 bldr.us_4_NPK_0 NPK_4_1 1_7 7","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"1 1","7 7","7","7","bldr.us_0 bldr.us_4","bldr.us_0","bldr.us_4","0",-33.8333333333333,68.3571428571428,19.547619047619,9.34798534798534,-5.4194139194139,-14.2857142857143,77.7051282051282,34.5238095238095,23.4761904761905,101.5,159.5,6,7,4,2,3,-2,-0.78587625526401
"166","bldr.us","0",8,3780,"bldr.us_0 bldr.us_4_Control_0 Control_4_1 1_10 10","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"1 1","10 10","10","10","bldr.us_0 bldr.us_4","bldr.us_0","bldr.us_4","0",-17.8571428571429,35.8333333333333,-50.4299858557284,33.291962174941,-18.338166795403,-68.2871287128713,69.1252955082743,17.9761904761905,-35.4761904761905,125,107.5,7,9,6,1,3,-1,-0.78587625526401
"167","bldr.us","0",8,3788,"bldr.us_0 bldr.us_4_Control_0 Control_4_2 2_12 12","Control_0 Control_4","Control_0","Control_Control","Control","Control_4","Control","0_4",4,"2 2","12 12","12","12","bldr.us_0 bldr.us_4","bldr.us_0","bldr.us_4","0",-22.5,12.8571428571429,20.6012658227848,-9.34151785714286,-69.1168908227848,-1.89873417721519,3.515625,-9.64285714285714,-57.8571428571428,157.5,90,7,7,6,1,1,-1,-0.78587625526401
"168","bldr.us","0",8,3796,"bldr.us_0 bldr.us_4_NPK_0 NPK_4_2 2_17 17","NPK_0 NPK_4","NPK_0","NPK_NPK","NPK","NPK_4","NPK","0_4",4,"2 2","17 17","17","17","bldr.us_0 bldr.us_4","bldr.us_0","bldr.us_4","0",-19.25,0,19.0192307692308,0,47.7307692307692,-0.23076923076923,0,-19.25,66.75,154,201.5,8,7,7,1,0,-1,-0.78587625526401
"169","bldr.us","0",8,3828,"bldr.us_0 bldr.us_5_NPK_0 NPK_5_1 1_7 7","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"1 1","7 7","7","7","bldr.us_0 bldr.us_5","bldr.us_0","bldr.us_5","0",-16.9166666666667,8.69999999999999,16.1647869674185,-7.71924846625766,-71.2788718344943,-0.751879699248121,0.980751533742329,-8.21666666666668,-62.8333333333334,101.5,30.45,6,7,5,1,2,-1,0.21412374473599
"170","bldr.us","0",8,3836,"bldr.us_0 bldr.us_5_Control_0 Control_5_1 1_10 10","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"1 1","10 10","10","10","bldr.us_0 bldr.us_5","bldr.us_0","bldr.us_5","0",-35.7142857142857,19.3,32.8159958853028,-10.8474452554745,-14.7542649155426,-2.89828982898289,8.45255474452555,-16.4142857142857,7.21428571428573,125,115.8,7,6,5,2,1,-2,0.21412374473599
"171","bldr.us","0",8,3844,"bldr.us_0 bldr.us_5_Control_0 Control_5_2 2_12 12","Control_0 Control_5","Control_0","Control_Control","Control","Control_5","Control","0_5",5,"2 2","12 12","12","12","bldr.us_0 bldr.us_5","bldr.us_0","bldr.us_5","0",-45,14.7166666666667,24.5126582278481,-10.4440860215054,-52.9852388730094,-20.4873417721519,4.27258064516129,-30.2833333333333,-38.9166666666667,157.5,88.3,7,6,5,2,1,-2,0.21412374473599
"172","bldr.us","0",8,3852,"bldr.us_0 bldr.us_5_NPK_0 NPK_5_2 2_17 17","NPK_0 NPK_5","NPK_0","NPK_NPK","NPK","NPK_5","NPK","0_5",5,"2 2","17 17","17","17","bldr.us_0 bldr.us_5","bldr.us_0","bldr.us_5","0",-38.5,0,12.0083612040134,0,13.3416387959865,-26.4916387959866,0,-38.5,25.3499999999999,154,140.85,8,6,6,2,0,-2,0.21412374473599
"173","bldr.us","0",8,3884,"bldr.us_0 bldr.us_6_NPK_0 NPK_6_1 1_7 7","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"1 1","7 7","7","7","bldr.us_0 bldr.us_6","bldr.us_0","bldr.us_6","0",-33.8333333333333,8.35343333333332,10.5250626566416,-7.19565494287133,-54.2892077137703,-23.3082706766917,1.15777839046199,-25.4799,-50.9598,101.5,25.0603,6,6,4,2,2,-2,1.21412374473599
"174","bldr.us","0",8,3892,"bldr.us_0 bldr.us_6_Control_0 Control_6_1 1_10 10","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"1 1","10 10","10","10","bldr.us_0 bldr.us_6","bldr.us_0","bldr.us_6","0",-35.7142857142857,1.645425,11.9172560113154,-0.970378846153846,-97.4902164508758,-23.7970297029703,0.675046153846154,-34.0688607142857,-86.5433392857143,125,4.3878,7,8,5,2,3,-2,1.21412374473599
"175","bldr.us","0",8,3900,"bldr.us_0 bldr.us_6_Control_0 Control_6_2 2_12 12","Control_0 Control_6","Control_0","Control_Control","Control","Control_6","Control","0_6",6,"2 2","12 12","12","12","bldr.us_0 bldr.us_6","bldr.us_0","bldr.us_6","0",-22.5,5.144675,20.6012658227848,-0.0836532520325213,-140.083587570752,-1.89873417721519,5.06102174796748,-17.355325,-119.565975,157.5,20.5787,7,8,6,1,2,-1,1.21412374473599
"176","bldr.us","0",8,3908,"bldr.us_0 bldr.us_6_NPK_0 NPK_6_2 2_17 17","NPK_0 NPK_6","NPK_0","NPK_NPK","NPK","NPK_6","NPK","0_6",6,"2 2","17 17","17","17","bldr.us_0 bldr.us_6","bldr.us_0","bldr.us_6","0",-57.75,3.14498333333333,15.9395206243032,-2.01730006640106,-94.4473038912355,-41.8104793756968,1.12768326693227,-54.6050166666667,-80.5250833333334,154,18.8699,8,6,5,3,1,-3,1.21412374473599
"177","bldr.us","0",8,3940,"bldr.us_0 bldr.us_7_NPK_0 NPK_7_1 1_7 7","NPK_0 NPK_7","NPK_0","NPK_NPK","NPK","NPK_7","NPK","0_7",7,"1 1","7 7","7","7","bldr.us_0 bldr.us_7","bldr.us_0","bldr.us_7","0",-16.9166666666667,5.83333333333333,16.1647869674185,-4.14523043944265,-67.4362231946426,-0.751879699248121,1.68810289389068,-11.0833333333333,-55.4166666666667,101.5,35,6,6,5,1,1,-1,2.21412374473599
"178","bldr.us","0",8,3948,"bldr.us_0 bldr.us_7_Control_0 Control_7_1 1_10 10","Control_0 Control_7","Control_0","Control_Control","Control","Control_7","Control","0_7",7,"1 1","10 10","10","10","bldr.us_0 bldr.us_7","bldr.us_0","bldr.us_7","0",-71.4285714285714,11.16,27.1315417256011,-5.58,-58.3829702970297,-44.2970297029703,5.58,-60.2685714285714,-36.8314285714286,125,27.9,7,5,3,4,2,-4,2.21412374473599
"179","bldr.us","0",8,3956,"bldr.us_0 bldr.us_7_Control_0 Control_7_2 2_12 12","Control_0 Control_7","Control_0","Control_Control","Control","Control_7","Control","0_7",7,"2 2","12 12","12","12","bldr.us_0 bldr.us_7","bldr.us_0","bldr.us_7","0",-22.5,7.99999999999999,20.6012658227848,-0.883977900552476,-138.717287922232,-1.89873417721519,7.11602209944751,-14.5,-119,157.5,24,7,9,6,1,3,-1,2.21412374473599
"180","bldr.us","0",8,3964,"bldr.us_0 bldr.us_7_NPK_0 NPK_7_2 2_17 17","NPK_0 NPK_7","NPK_0","NPK_NPK","NPK","NPK_7","NPK","0_7",7,"2 2","17 17","17","17","bldr.us_0 bldr.us_7","bldr.us_0","bldr.us_7","0",-57.75,7.74999999999999,15.9395206243032,-4.67052980132449,-68.7689908229788,-41.8104793756968,3.0794701986755,-50,-57.5000000000001,154,46.5,8,6,5,3,1,-3,2.21412374473599
"181","bldr.us","0",8,3996,"bldr.us_0 bldr.us_8_NPK_0 NPK_8_1 1_7 7","NPK_0 NPK_8","NPK_0","NPK_NPK","NPK","NPK_8","NPK","0_8",8,"1 1","7 7","7","7","bldr.us_0 bldr.us_8","bldr.us_0","bldr.us_8","0",-33.8333333333333,41.3142857142857,-7.52005012531328,-36.5858047016275,31.5249024459884,-41.3533834586466,4.72848101265823,7.4809523809524,-12.5809523809524,101.5,96.4,6,7,4,2,3,-2,3.21412374473599
"182","bldr.us","0",8,4004,"bldr.us_0 bldr.us_8_Control_0 Control_8_1 1_10 10","Control_0 Control_8","Control_0","Control_Control","Control","Control_8","Control","0_8",8,"1 1","10 10","10","10","bldr.us_0 bldr.us_8","bldr.us_0","bldr.us_8","0",-35.7142857142857,5.56666666666668,11.9172560113154,-5.47204910292731,-67.897587860769,-23.7970297029703,0.0946175637393774,-30.147619047619,-61.4523809523809,125,33.4000000000001,7,6,5,2,1,-2,3.21412374473599
"183","bldr.us","0",8,4012,"bldr.us_0 bldr.us_8_Control_0 Control_8_2 2_12 12","Control_0 Control_8","Control_0","Control_Control","Control","Control_8","Control","0_8",8,"2 2","12 12","12","12","bldr.us_0 bldr.us_8","bldr.us_0","bldr.us_8","0",-45,11.4375,-17.6582278481013,-10.2644230769231,-65.5148490749756,-62.6582278481013,1.17307692307693,-33.5625,-93.4375,157.5,30.5,7,8,5,2,3,-2,3.21412374473599
"184","bldr.us","0",8,4020,"bldr.us_0 bldr.us_8_NPK_0 NPK_8_2 2_17 17","NPK_0 NPK_8","NPK_0","NPK_NPK","NPK","NPK_8","NPK","0_8",8,"2 2","17 17","17","17","bldr.us_0 bldr.us_8","bldr.us_0","bldr.us_8","0",-38.5,25.225,-3.07971014492754,-23.098754789272,-13.6465350658006,-41.5797101449276,2.12624521072797,-13.2750000000001,-39.8250000000002,154,100.9,8,8,6,2,2,-2,3.21412374473599
"185","bnbt.us","0",2,4054,"bnbt.us_0 bnbt.us_1_Control_0 Control_1_1 1_2 2","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"1 1","2 2","2","2","bnbt.us_0 bnbt.us_1","bnbt.us_0","bnbt.us_1","0",-37.6666666666667,444.545111111111,8.33333333333337,-149.295851851852,361.992592592592,-29.3333333333333,295.249259259259,406.878444444444,221.030074074074,113,740.908518518518,3,5,2,1,3,-1,-3.78587625526401
"186","bnbt.us","0",2,4066,"bnbt.us_0 bnbt.us_1_NPK_0 NPK_1_1 1_10 10","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"1 1","10 10","10","10","bnbt.us_0 bnbt.us_1","bnbt.us_0","bnbt.us_1","0",0,397.611160714285,0,-358.340922619047,1398.3619047619,0,39.2702380952381,397.611160714285,1040.02098214285,152.8125,1590.44464285714,3,4,3,0,1,0,-3.78587625526401
"187","bnbt.us","0",2,4078,"bnbt.us_0 bnbt.us_1_NPK_0 NPK_1_2 2_15 15","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"2 2","15 15","15","15","bnbt.us_0 bnbt.us_1","bnbt.us_0","bnbt.us_1","0",-23.9285714285714,882.295774647887,6.55825734549135,-378.12676056338,1244.29284929435,-17.3703140830801,504.169014084507,858.367203219316,872.724346076458,33.5,1764.59154929577,7,4,2,5,2,-5,-3.78587625526401
"188","bnbt.us","0",2,4090,"bnbt.us_0 bnbt.us_1_Control_0 Control_1_2 2_17 17","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"2 2","17 17","17","17","bnbt.us_0 bnbt.us_1","bnbt.us_0","bnbt.us_1","0",-99.3333333333334,491.628571428572,64.7179487179488,-20.7564784053158,688.443291592129,-34.6153846153846,470.872093023256,392.295238095238,732.404761904762,596,1720.7,6,7,5,1,2,-1,-3.78587625526401
"189","bnbt.us","0",2,4102,"bnbt.us_0 bnbt.us_1_Control_0 Control_1_3 3_24 24","Control_0 Control_1","Control_0","Control_Control","Control","Control_1","Control","0_1",1,"3 3","24 24","24","24","bnbt.us_0 bnbt.us_1","bnbt.us_0","bnbt.us_1","0",-105.357142857143,219.821428571428,103.571428571429,-142.67206148282,725.886347197102,-1.78571428571428,77.1493670886076,114.464285714285,686.785714285711,737.500000000001,1538.75,7,7,6,1,1,-1,-3.78587625526401
"190","bnbt.us","0",2,4114,"bnbt.us_0 bnbt.us_1_NPK_0 NPK_1_3 3_27 27","NPK_0 NPK_1","NPK_0","NPK_NPK","NPK","NPK_1","NPK","0_1",1,"3 3","27 27","27","27","bnbt.us_0 bnbt.us_1","bnbt.us_0","bnbt.us_1","0",-145,0,-72.5625,0,1396.21768867925,-217.5625,0,-145,1323.65518867925,362.5,1541.15518867925,5,3,3,2,0,-2,-3.78587625526401
"191","bnbt.us","0",2,4186,"bnbt.us_0 bnbt.us_2_Control_0 Control_2_1 1_2 2","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"1 1","2 2","2","2","bnbt.us_0 bnbt.us_2","bnbt.us_0","bnbt.us_2","0",-37.6666666666667,195.949418604651,8.33333333333337,-54.7246124031007,167.007364341085,-29.3333333333333,141.22480620155,158.282751937984,120.616085271318,113,391.898837209302,3,4,2,1,2,-1,-2.78587625526401
"192","bnbt.us","0",2,4198,"bnbt.us_0 bnbt.us_2_NPK_0 NPK_2_1 1_10 10","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"1 1","10 10","10","10","bnbt.us_0 bnbt.us_2","bnbt.us_0","bnbt.us_2","0",-50.9375000000001,558.928571428571,-67.9166666666669,-381.887082066869,571.500177304965,-118.854166666667,177.041489361702,507.991071428571,121.696428571428,152.8125,782.499999999999,3,7,2,1,5,-1,-2.78587625526401
"193","bnbt.us","0",2,4210,"bnbt.us_0 bnbt.us_2_NPK_0 NPK_2_2 2_15 15","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"2 2","15 15","15","15","bnbt.us_0 bnbt.us_2","bnbt.us_0","bnbt.us_2","0",-19.1428571428571,535.95,3.84650455927056,-509.292929292929,1027.03928187652,-15.2963525835866,26.6570707070707,516.807142857143,521.592857142857,33.5,1071.9,7,6,3,4,3,-4,-2.78587625526401
"194","bnbt.us","0",2,4222,"bnbt.us_0 bnbt.us_2_Control_0 Control_2_2 2_17 17","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"2 2","17 17","17","17","bnbt.us_0 bnbt.us_2","bnbt.us_0","bnbt.us_2","0",-298,207.8875,221.461538461539,-158.007692307692,262.208653846154,-76.5384615384615,49.8798076923077,-90.1125,325.6625,596,831.550000000001,6,4,3,3,1,-3,-2.78587625526401
"195","bnbt.us","0",2,4234,"bnbt.us_0 bnbt.us_2_Control_0 Control_2_3 3_24 24","Control_0 Control_2","Control_0","Control_Control","Control","Control_2","Control","0_2",2,"3 3","24 24","24","24","bnbt.us_0 bnbt.us_2","bnbt.us_0","bnbt.us_2","0",-632.142857142858,116.95,86.38198757764,-107.953846153846,33.164715719063,-545.760869565218,8.99615384615385,-515.192857142858,11.5928571428569,737.500000000001,233.9,7,2,1,6,1,-6,-2.78587625526401
"196","bnbt.us","0",2,4246,"bnbt.us_0 bnbt.us_2_NPK_0 NPK_2_3 3_27 27","NPK_0 NPK_2","NPK_0","NPK_NPK","NPK","NPK_2","NPK","0_2",2,"3 3","27 27","27","27","bnbt.us_0 bnbt.us_2","bnbt.us_0","bnbt.us_2","0",-217.5,259.71,-24.0625,-251.665555555556,303.868055555556,-241.5625,8.04444444444442,42.21,28.14,362.5,432.85,5,5,2,3,3,-3,-2.78587625526401
